Labels,Suffixes
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,ım
0,"ı,na"
2,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
2,"ı,nı"
2,ın
0,"ı,na"
2,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
1,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
1,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,"r,üm"
0,"r,sün"
0,r
0,"r,üz"
1,"r,sünüz"
0,"r,ler"
0,"yeceğ,im"
0,"yecek,sin"
0,yecek
0,"yeceğ,iz"
0,"yecek,siniz"
0,"yecek,ler"
0,"üyor,um"
0,"üyor,sun"
0,üyor
0,"üyor,uz"
0,"üyor,sunuz"
0,"üyor,lar"
0,"dü,m"
0,"dü,n"
0,dü
0,"dü,k"
1,"dü,nüz"
0,"dü,ler"
0,"üyor,du,m"
1,"üyor,du,n"
0,"üyor,du"
1,"üyor,du,k"
0,"üyor,du,nuz"
0,"üyor,lar,dı"
0,"me,m"
0,"me,z,sin"
0,"me,z"
0,"me,yiz"
0,"me,z,siniz"
0,"me,z,ler"
0,"m,üyor,um"
0,"m,üyor,sun"
0,"m,üyor"
1,"m,üyor,uz"
1,"m,üyor,sunuz"
1,"m,üyor,lar"
0,"me,di,m"
0,"me,di,n"
0,"me,di"
0,"me,di,k"
1,"me,di,niz"
1,"me,di,ler"
1,"m,üyor,du,m"
1,"m,üyor,du,n"
1,"m,üyor,du"
1,"m,üyor,du,k"
1,"m,üyor,du,nuz"
2,"m,üyor,du,lar"
1,"me,yeceğ,im"
1,"me,yecek,sin"
0,"me,yecek"
1,"me,yeceğ,iz"
1,"me,yecek,siniz"
1,"me,yecek,ler"
1,-
0,-
0,-
0,-
0,-
0,-
1,-
0,-
0,-
1,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
2,-
0,-
0,-
2,-
2,-
0,-
2,-
2,-
0,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
2,-
2,-
1,-
0,"üm,e"
0,"üm,de"
0,"üm,den"
0,"üm,ün"
0,"üm,ü"
0,üm
0,"ü,ne"
0,"ü,nde"
0,"ü,nden"
0,"ü,nün"
0,"ü,nü"
0,ün
0,"ü,ne"
0,"ü,nde"
0,"ü,nden"
0,"ü,nün"
0,"ü,nü"
0,ü
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
2,ma
2,"lan,a"
2,"lan,Imp+ın"
2,lan
2,"m,e"
2,"m,de"
2,"m,den"
2,"m,ün"
2,"m,ü"
2,m
2,"n,e"
2,"n,de"
2,"n,den"
2,nün
2,"n,ü"
2,n
2,"sü,ne"
2,"sü,nde"
2,"sü,nden"
2,"sü,nün"
2,"sü,nü"
2,sü
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
0,"m,a"
0,"m,da"
0,"m,dan"
0,"m,ın"
0,"m,ı"
0,m
0,"n,a"
0,"n,da"
0,"n,dan"
0,nın
0,"n,ı"
0,n
0,"sı,na"
0,"sı,nda"
0,"sı,ndan"
0,"sı,nın"
0,"sı,nı"
0,sı
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
2,"ler,im,e"
2,"ler,im,de"
0,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
0,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
2,"ım,a"
2,"ım,da"
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,ım
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"lar,ı,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"lar,ı,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,"im,e"
2,"im,de"
2,"im,den"
2,"im,in"
2,"im,i"
2,im
2,"i,ne"
2,"i,nde"
2,"i,nden"
2,"i,nin"
2,"i,ni"
2,in
2,"i,ne"
2,"i,nde"
2,"i,nden"
2,"i,nin"
2,"i,ni"
2,i
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
0,"ir,im"
0,"ir,sin"
0,ir
0,"eceğ,im"
2,-
2,-
0,"di,m"
2,-
2,-
0,"iyor,um"
2,-
2,-
0,"im,e"
0,"im,de"
0,"im,den"
0,"im,in"
0,"im,i"
0,im
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,in
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,i
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
0,"im,e"
0,"im,de"
0,"im,den"
0,"im,in"
0,"im,i"
0,im
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,in
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,i
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
1,"ler,i,nden"
0,"leri,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
1,"ler,i,nden"
0,"leri,nin"
0,"ler,i,ni"
0,"ler,i"
0,"ir,im"
1,"ir,sin"
0,ir
0,"eceğ,im"
2,-
2,-
0,"di,m"
2,-
2,-
0,"iyor,um"
2,-
2,-
2,"üm,e"
2,"üm,de"
2,"üm,den"
2,"üm,ün"
2,"üm,ü"
2,üm
2,"ü,ne"
2,"ü,nde"
2,"ü,nden"
2,"ü,nün"
2,"ü,nü"
2,ün
2,"ü,ne"
2,"ü,nde"
2,"ü,nden"
2,"ü,nün"
2,"ü,nü"
2,ü
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
2,"m,a"
2,"m,da"
2,"m,dan"
2,"m,ın"
2,"m,ı"
2,m
2,"n,a"
2,"n,da"
2,"n,dan"
1,nın
2,"n,ı"
2,n
2,"sı,na"
1,"sı,nda"
1,"sı,ndan"
2,"sı,nın"
2,"sı,nı"
2,sı
1,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,"ım,a"
2,"ım,da"
0,"ım,dan"
0,"ım,ın"
0,"ım,ı"
0,ım
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
0,"ı,nı"
0,ın
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
0,"ı,nı"
0,ı
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
2,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
2,"m,e"
2,"m,de"
2,"m,den"
2,"m,in"
2,"m,i"
2,m
2,"n,e"
2,"n,de"
2,"n,den"
2,nin
2,"n,i"
2,n
2,"si,ne"
2,"si,nde"
2,"si,nden"
2,"si,nin"
2,"si,ni"
2,si
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
2,"m,a"
2,"m,da"
2,"m,dan"
2,"m,un"
2,"m,u"
2,m
2,"n,a"
2,"n,da"
2,"n,dan"
2,nun
2,"n,u"
2,n
2,"su,na"
2,"su,nda"
2,"su,ndan"
2,"su,nun"
2,"su,nu"
2,su
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
1,"lar,ım,a"
1,"lar,ım,da"
1,"lar,ım,dan"
1,"lar,ım,ın"
1,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
1,"ım,a"
1,"ım,da"
1,"ım,dan"
1,"ım,ın"
1,"ım,ı"
1,m
1,"ı,na"
1,"ı,nda"
1,"ı,ndan"
1,nın
1,"ı,nı"
1,ın
1,"ı,na"
1,"ı,nda"
1,"ı,ndan"
1,nın
1,"ı,nı"
1,-
1,"lar,ım,a"
1,"lar,ım,da"
1,"lar,ım,dan"
1,"lar,ım,ın"
1,"lar,ım,ı"
0,"r,ım"
1,"lar,ı,na"
1,"lar,ı,nda"
1,"lar,ı,ndan"
1,"lar,ı,nın"
1,"lar,ı,nı"
1,"lar,ın"
1,"lar,ı,na"
1,"lar,ı,nda"
1,"lar,ı,ndan"
1,"lar,ı,nın"
1,"lar,ı,nı"
1,"lar,ı"
1,"im,e"
1,"im,de"
1,"im,den"
1,"im,in"
1,"im,i"
1,im
1,"i,ne"
2,de
2,"i,nden"
1,"i,nin"
1,"i,ni"
2,-
0,"ım,a"
0,"ım,da"
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,ım
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,"m,a"
2,"m,da"
2,"m,dan"
2,"m,ın"
2,"m,ı"
2,m
2,"n,a"
2,"n,da"
2,"n,dan"
2,nın
2,"n,ı"
2,n
2,"sı,na"
2,"sı,nda"
2,"sı,ndan"
2,"sı,nın"
2,"sı,nı"
2,sı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,a
0,da
0,dan
0,ın
0,ı
0,-
0,a
0,Imp+ın
0,-
0,"im,e"
0,"im,de"
0,"im,den"
0,"im,in"
0,"im,i"
0,im
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,in
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,i
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
2,"im,e"
2,"im,de"
2,"im,den"
2,"im,in"
2,"im,i"
2,im
2,"i,ne"
2,"i,nde"
2,"i,nden"
2,"i,nin"
2,"i,ni"
2,in
2,"i,ne"
2,"i,nde"
2,"i,nden"
2,"i,nin"
2,"i,ni"
2,i
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,"ır,ım"
2,"ır,sın"
2,ır
2,"acağ,ım"
2,-
2,-
2,"dı,m"
2,-
2,-
2,"ıyor,um"
2,-
2,-
2,"lığ,ım,a"
1,"lığ,ım,da"
0,"lığ,ım,dan"
2,"lığ,ım,ın"
2,"lığ,ım,ı"
2,"lığ,ım"
2,"lığ,ı,na"
1,"lığ,ı,nda"
1,"lığ,ı,ndan"
2,"lığ,ın,ın"
2,"lığ,ın,ı"
2,"lığ,ın"
2,"lığ,ı,na"
1,"lığ,ı,nda"
1,"lığ,ı,ndan"
2,"lığ,ın,ın"
2,"lığ,ın,ı"
2,"lığ,ı"
2,"lık,lar,ım,a"
2,"lık,lar,ım,da"
2,"lık,lar,ım,dan"
2,"lık,lar,ım,ın"
2,"lık,lar,ım,ı"
2,"lık,lar,ım"
1,"lık,lar,ı,na"
1,"lık,ları,nda"
2,"lık,lar,ı,ndan"
2,"lık,ları,nın"
2,"lık,lar,ı,nı"
1,"lık,lar,ın"
1,"lık,lar,ı,na"
1,"lık,ları,nda"
2,"lık,lar,ı,ndan"
2,"lık,ları,nın"
2,"lık,lar,ı,nı"
2,"lık,lar,ı"
0,"ir,im"
0,"ir,sin"
0,ir
0,"eceğ,im"
2,-
2,-
0,"di,m"
2,-
2,-
0,"iyor,um"
2,-
2,-
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
2,"ım,a"
0,"ım,da"
0,"ım,dan"
0,"ım,ın"
2,"ım,ı"
0,ım
0,"ı,na"
0,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
0,"ı,na"
0,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,"um,a"
2,"um,da"
2,"um,dan"
2,"um,un"
2,"um,u"
2,um
2,"u,na"
2,"u,nda"
2,"u,ndan"
2,"u,nun"
2,"u,nu"
2,un
2,"u,na"
2,"u,nda"
2,"u,ndan"
2,"u,nun"
2,"u,nu"
2,u
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,"üm,e"
0,"üm,de"
0,"üm,den"
0,"üm,ün"
0,"üm,ü"
2,üm
0,"ü,ne"
0,"ü,nde"
0,"ü,nden"
0,"ü,nün"
0,"ü,nü"
0,ün
0,"ü,ne"
0,"ü,nde"
0,"ü,nden"
0,"ü,nün"
0,"ü,nü"
0,ü
0,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
0,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
2,"m,e"
2,"m,de"
2,"m,den"
2,"m,in"
2,"m,i"
2,m
2,"n,e"
2,"n,de"
2,"n,den"
2,nin
2,"n,i"
2,n
2,"si,ne"
2,"si,nde"
2,"si,nden"
2,"si,nin"
2,"si,ni"
2,si
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
2,"m,a"
2,"m,da"
2,"m,dan"
2,"m,ın"
2,"m,ı"
2,m
2,"n,a"
2,"n,da"
2,"n,dan"
2,nın
2,"n,ı"
2,n
2,"sı,na"
2,"sı,nda"
2,"sı,ndan"
2,"sı,nın"
2,"sı,nı"
2,sı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
1,"ım,a"
1,"ım,da"
1,"ım,dan"
1,"ım,ın"
1,"ım,ı"
1,m
1,"ı,na"
1,"ı,nda"
1,"ı,ndan"
1,nın
1,"ı,nı"
1,ın
1,"ı,na"
1,"ı,nda"
1,"ı,ndan"
1,nın
1,"ı,nı"
1,-
1,"lar,ım,a"
1,"lar,ım,da"
1,"lar,ım,dan"
1,"lar,ım,ın"
1,"lar,ım,ı"
0,"r,ım"
1,"lar,ı,na"
1,"lar,ı,nda"
1,"lar,ı,ndan"
1,"lar,ı,nın"
1,"lar,ı,nı"
1,"lar,ın"
1,"lar,ı,na"
1,"lar,ı,nda"
1,"lar,ı,ndan"
1,"lar,ı,nın"
1,"lar,ı,nı"
1,"lar,ı"
2,"ir,im"
2,"ir,sin"
2,ir
2,"eceğ,im"
2,-
2,-
2,m
2,-
2,-
2,"iyor,um"
2,-
2,-
0,"m,a"
0,"m,da"
0,"m,dan"
0,"m,ın"
0,"m,ı"
0,m
0,"n,a"
0,"n,da"
0,"n,dan"
0,nın
0,"n,ı"
0,n
0,"sı,na"
0,"sı,nda"
0,"sı,ndan"
0,"sı,nın"
0,"sı,nı"
0,sı
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
2,"ım,a"
2,"ım,da"
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,ım
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
1,"ım,a"
2,"ım,da"
1,"ım,dan"
1,"ım,ın"
1,"ım,ı"
1,ım
1,"ı,na"
1,"ı,nda"
1,"ı,ndan"
1,"ı,nın"
1,"ı,nı"
1,ın
1,"ı,na"
1,"ı,nda"
1,"ı,ndan"
1,"ı,nın"
1,"ı,nı"
1,ı
1,"lar,ım,a"
1,"lar,ım,da"
1,"lar,ım,dan"
1,"lar,ım,ın"
1,"lar,ım,ı"
1,"lar,ım"
1,"lar,ı,na"
1,"ları,nda"
1,"lar,ı,ndan"
1,"lar,ı,nın"
1,"lar,ı,nı"
1,"lar,ın"
1,"lar,ı,na"
1,"ları,nda"
1,"lar,ı,ndan"
1,"lar,ı,nın"
1,"lar,ı,nı"
1,"lar,ı"
0,"im,e"
0,"im,de"
0,"im,den"
0,"im,in"
0,"im,i"
0,im
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,in
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,i
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
0,ma
0,"lan,a"
0,"lan,Imp+ın"
0,lan
1,"ım,a"
2,"ım,da"
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
0,ım
0,"ı,na"
1,"ı,nda"
1,"ı,ndan"
1,"ı,nın"
0,"ı,nı"
0,ın
0,"ı,na"
1,"ı,nda"
1,"ı,ndan"
1,"ı,nın"
0,"ı,nı"
0,ı
0,"lar,ım,a"
1,"lar,ım,da"
1,"lar,ım,dan"
2,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
1,"ları,nda"
0,"lar,ı,ndan"
1,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
1,"ları,nda"
0,"lar,ı,ndan"
1,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
1,"ım,a"
1,"ım,da"
1,"ım,dan"
1,"ım,ın"
1,"ım,ı"
0,ım
2,"ı,na"
2,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,"ar,ım"
0,"ar,sın"
0,-
0,"ar,ız"
0,"ar,sınız"
0,lar
0,"acağ,ım"
0,"acak,sın"
0,acak
0,"acağ,ız"
0,"acak,sınız"
0,"acak,lar"
0,"ıyor,um"
0,"ıyor,sun"
0,ıyor
0,"ıyor,uz"
0,"ıyor,sunuz"
0,"ıyor,lar"
0,"tı,m"
0,"tı,n"
0,tı
0,"tı,k"
0,"tı,nız"
0,"tı,lar"
0,"ıyor,du,m"
0,"ıyor,du,n"
0,"ıyor,du"
0,"ıyor,du,k"
0,"ıyor,du,nuz"
0,"ıyor,lar,dı"
0,"ma,m"
0,"ma,z,sın"
0,-
0,"ma,yız"
0,"ma,z,sınız"
2,lar
